rank,d_model,n_layers,n_heads,d_head,n_kv_heads,ffn_dim,weight_prec,ffn_prec,kv_bits,active_params_B,total_params_B,moe_style,n_experts,top_k,expert_dim,ep,predicted_loss,training_tps,serving_tbt_ms,memory_gb,confidence
90,2560,12,20,128,20,6784,bf16,fp8,8,1.1,1.1,dense,0,0,0,1,2.3770,45786,2.7,1.2,high
91,2304,13,18,128,9,6144,bf16,bf16,8,0.91,0.91,dense,0,0,0,1,2.3780,33339,3.3,1.8,high
92,2432,11,19,128,19,6528,bf16,bf16,8,0.94,0.94,dense,0,0,0,1,2.3783,33614,3.0,1.9,high
93,2176,13,17,128,17,5760,bf16,bf16,8,0.87,0.87,dense,0,0,0,1,2.3786,34468,3.3,1.8,high
94,2304,14,18,128,9,6144,bf16,fp8,16,0.97,0.97,dense,0,0,0,1,2.3786,49168,2.9,1.1,high
95,2560,12,20,128,10,6784,bf16,fp8,16,1.03,1.03,dense,0,0,0,1,2.3786,48695,2.6,1.1,high
96,1920,18,15,128,15,5120,bf16,fp8,16,0.92,0.92,dense,0,0,0,1,2.3794,47578,3.6,1.2,high
97,2176,14,17,128,17,5760,bf16,fp8,16,0.93,0.93,dense,0,0,0,1,2.3794,50710,3.0,1.1,high
98,2560,11,20,128,20,6784,bf16,fp8,16,1.03,1.03,dense,0,0,0,1,2.3799,49777,2.6,1.2,high
99,2560,11,20,128,5,6784,bf16,bf16,16,0.92,0.92,dense,0,0,0,1,2.3800,34308,2.9,1.9,high
100,2048,18,16,128,2,5504,bf16,bf16,16,0.91,0.91,dense,0,0,0,1,2.3801,30520,4.0,1.8,high
101,2304,15,18,128,9,6144,bf16,fp8,8,1.02,1.02,dense,0,0,0,1,2.3805,46002,3.1,1.1,high
102,2048,19,16,128,8,5504,bf16,fp8,8,1.01,1.01,dense,0,0,0,1,2.3809,43339,3.7,1.1,high
103,2688,11,21,128,21,7168,bf16,fp8,8,1.13,1.13,dense,0,0,0,1,2.3810,45919,2.6,1.2,high
104,2048,19,16,128,4,5504,bf16,fp8,16,0.97,0.97,dense,0,0,0,1,2.3814,44617,3.7,1.0,high
105,2048,17,16,128,8,5504,bf16,fp8,16,0.92,0.92,dense,0,0,0,1,2.3822,48274,3.4,1.0,high
106,2688,9,21,128,21,7168,bf16,bf16,16,0.95,0.95,dense,0,0,0,1,2.3828,34680,2.8,2.1,high
107,2432,10,19,128,19,6528,bf16,bf16,16,0.87,0.87,dense,0,0,0,1,2.3834,36878,2.8,1.9,high
108,1792,21,14,128,14,4736,bf16,fp8,16,0.92,0.92,dense,0,0,0,1,2.3838,45271,4.1,1.2,high
109,2048,15,16,128,16,5504,bf16,fp8,16,0.89,0.89,dense,0,0,0,1,2.3840,51548,3.1,1.1,high
110,2816,11,22,128,11,7552,bf16,fp8,8,1.14,1.14,dense,0,0,0,1,2.3840,45258,2.5,1.2,high
111,2688,10,21,128,21,7168,bf16,fp8,16,1.04,1.04,dense,0,0,0,1,2.3863,50311,2.4,1.2,high
112,2816,9,22,128,11,7552,bf16,bf16,16,0.97,0.97,dense,0,0,0,1,2.3863,34149,2.7,2.0,high
113,2048,18,16,128,8,5504,bf16,fp8,8,0.97,0.97,dense,0,0,0,1,2.3870,45674,3.5,1.0,high
114,2560,10,20,128,10,6784,bf16,bf16,16,0.88,0.88,dense,0,0,0,1,2.3871,36371,2.8,1.8,high
115,2432,12,19,128,19,6528,bf16,fp8,8,1.01,1.01,dense,0,0,0,1,2.3872,49325,2.6,1.1,high
116,2048,16,16,128,16,5504,bf16,fp8,8,0.94,0.94,dense,0,0,0,1,2.3872,48429,3.2,1.0,high
117,2560,13,20,128,5,6784,bf16,fp8,8,1.05,1.05,dense,0,0,0,1,2.3875,46573,2.7,1.1,high
118,2304,13,18,128,18,6144,bf16,fp8,8,0.98,0.98,dense,0,0,0,1,2.3876,49791,2.8,1.1,high
119,2048,18,16,128,4,5504,bf16,fp8,16,0.93,0.93,dense,0,0,0,1,2.3876,47019,3.5,1.0,high
120,2816,10,22,128,22,7552,bf16,fp8,8,1.14,1.14,dense,0,0,0,1,2.3884,46543,2.4,1.2,high
121,2304,12,18,128,18,6144,bf16,fp8,16,0.91,0.91,dense,0,0,0,1,2.3885,53774,2.6,1.1,high
122,2560,12,20,128,5,6784,bf16,fp8,16,0.99,0.99,dense,0,0,0,1,2.3887,50293,2.6,1.0,high
123,2944,9,23,128,23,7808,bf16,fp8,16,1.12,1.12,dense,0,0,0,1,2.3893,48136,2.3,1.3,medium
124,2816,10,22,128,11,7552,bf16,fp8,16,1.06,1.06,dense,0,0,0,1,2.3895,49579,2.3,1.1,high
125,2304,13,18,128,9,6144,bf16,fp8,16,0.91,0.91,dense,0,0,0,1,2.3898,52801,2.7,1.0,high
126,2432,11,19,128,19,6528,bf16,fp8,16,0.94,0.94,dense,0,0,0,1,2.3900,53620,2.5,1.1,high
127,2176,13,17,128,17,5760,bf16,fp8,16,0.87,0.87,dense,0,0,0,1,2.3905,54461,2.8,1.1,high
128,2560,11,20,128,20,6784,bf16,fp8,8,1.03,1.03,dense,0,0,0,1,2.3916,49777,2.5,1.1,high
129,2560,9,20,128,20,6784,bf16,bf16,16,0.87,0.87,dense,0,0,0,1,2.3934,37754,2.7,1.9,high
130,2560,11,20,128,10,6784,bf16,fp8,16,0.95,0.95,dense,0,0,0,1,2.3934,52928,2.4,1.0,high
